trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
927,False,"{'a': 0.005, 'e': 0.009706107038349598}",20,13,11.119663507710415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.005, 'e': 0.009657697627537777}",20,1,26.752767836604686,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.005, 'e': 0.009609529659669642}",20,7,22.274247557436176,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.005, 'e': 0.009561601930543505}",25,11,24.372309978567255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.005, 'e': 0.00951391324196363}",20,0,31.139459224442177,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
932,False,"{'a': 0.005, 'e': 0.009466462401710323}",20,0,28.736575263137457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
933,False,"{'a': 0.005, 'e': 0.009419248223510103}",20,6,20.021527405667296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.005, 'e': 0.009372269527006058}",25,13,24.64104670587633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.005, 'e': 0.009325525137728326}",25,5,31.986442279350985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.005, 'e': 0.009279013887064744}",30,10,27.70788632706729,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.005, 'e': 0.00923273461223161}",20,6,20.11929750515323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.005, 'e': 0.009186686156244664}",20,2,24.37355440477853,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.005, 'e': 0.009140867367890097}",25,10,26.556687323241082,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.005, 'e': 0.009095277101695816}",30,24,9.394998553597272,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.005, 'e': 0.009049914217902789}",20,16,7.516467047146126,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.005, 'e': 0.00900477758243656}",25,0,38.39395583932259,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
943,False,"{'a': 0.005, 'e': 0.00895986606687889}",20,16,8.672102051226624,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.005, 'e': 0.008915178548439553}",20,11,14.825207866787727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.005, 'e': 0.008870713909928251}",20,0,32.623934898842855,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
946,False,"{'a': 0.005, 'e': 0.008826471039726723}",25,8,30.949375983406078,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.005, 'e': 0.0087824488317609}",20,10,17.97343977392961,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.005, 'e': 0.00873864618547329}",25,13,18.612645441752665,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.005, 'e': 0.008695062005795456}",20,8,22.570396245610496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.005, 'e': 0.008651695203120634}",20,1,30.367747732883227,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.005, 'e': 0.0086085446932765}",25,11,24.814926300120355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.005, 'e': 0.00856560939749806}",30,8,31.80168562545953,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.005, 'e': 0.008522888242400684}",35,25,18.90387560907608,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.005, 'e': 0.00848038015995326}",25,15,16.186328676818977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.005, 'e': 0.00843808408745153}",20,9,19.225655498316442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.005, 'e': 0.00839599896749147}",20,4,24.18142346404685,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.005, 'e': 0.00835412374794289}",20,12,11.239231532321163,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.005, 'e': 0.008312457381923119}",20,3,-8.673601218721576,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
959,False,"{'a': 0.005, 'e': 0.008270998827770836}",20,3,33.37610545000741,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.005, 'e': 0.00822974704902003}",20,12,10.652500420731265,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.005, 'e': 0.008188701014374083}",30,16,17.68742946597867,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.005, 'e': 0.008147859697679982}",25,9,27.284832976134524,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.005, 'e': 0.008107222077902699}",30,22,14.263825483923119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.005, 'e': 0.008066787139099614}",30,11,30.573401521655118,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.005, 'e': 0.008026553870395154}",20,6,23.52448615422674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.005, 'e': 0.007986521265955502}",25,12,23.1974217923821,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.005, 'e': 0.007946688324963464}",30,16,24.37789201565211,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.005, 'e': 0.007907054051593441}",20,0,28.042183057250313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
969,False,"{'a': 0.005, 'e': 0.007867617454986535}",25,14,17.365924514298648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.005, 'e': 0.007828377549225767}",25,7,26.705675925398207,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.005, 'e': 0.007789333353311466}",20,14,11.242963263163585,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.005, 'e': 0.007750483891136692}",25,12,19.227286245633355,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.005, 'e': 0.0077118281914628686}",30,14,26.81254236902485,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.005, 'e': 0.007673365287895489}",25,0,16.812067926034015,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
975,False,"{'a': 0.005, 'e': 0.007635094218859962}",20,6,22.43548891182776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.005, 'e': 0.007597014027577567}",30,12,33.67892108399448,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.005, 'e': 0.007559123762041541}",25,14,19.587694894837774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.005, 'e': 0.00752142247499327}",20,12,14.16734565947987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.005, 'e': 0.007483909223898608}",25,20,8.100562967618025,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.005, 'e': 0.007446583070924338}",20,13,12.469538545310684,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.005, 'e': 0.007409443082914684}",20,11,12.826444737368385,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.005, 'e': 0.007372488331368012}",25,0,37.95144292433826,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
983,False,"{'a': 0.005, 'e': 0.007335717892413608}",30,4,36.44462031030738,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.005, 'e': 0.007299130846788583}",20,10,16.121294317164846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.005, 'e': 0.0072627262798148915}",30,7,32.16730537724512,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.005, 'e': 0.0072265032813764625}",20,5,22.825310821972842,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.005, 'e': 0.007190460945896442}",20,13,13.85332153149356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.005, 'e': 0.007154598372314579}",20,12,16.19660065408602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.005, 'e': 0.00711891466406466}",20,5,25.745959489654634,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.005, 'e': 0.0070834089290521185}",25,8,8.316596326713446,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
991,False,"{'a': 0.005, 'e': 0.007048080279631732}",20,12,11.664289733077037,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.005, 'e': 0.007012927832585425}",25,19,12.374342761643566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.005, 'e': 0.0069779507091001875}",20,0,31.640110397807014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
994,False,"{'a': 0.005, 'e': 0.0069431480347461145}",25,6,30.57322938753198,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.005, 'e': 0.006908518939454525}",20,10,14.153106204214364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.005, 'e': 0.006874062557496248}",25,19,12.06951851230271,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.005, 'e': 0.006839778027459933}",25,2,31.60448982576075,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.005, 'e': 0.006805664492230543}",20,0,28.486266228811175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
999,False,"{'a': 0.005, 'e': 0.006771721098967921}",35,11,34.26538407336422,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.005, 'e': 0.006737946999085467}",25,6,35.758164342204495,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.005, 'e': 0.006704341348228926}",20,6,25.46366724746365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.005, 'e': 0.0066709033062552735}",20,9,21.367716843002437,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.005, 'e': 0.0066376320372117225}",20,0,-15.688474788949085,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1004,False,"{'a': 0.005, 'e': 0.006604526709314805}",25,8,28.444033732964417,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.005, 'e': 0.006571586494929613}",20,10,18.60097546646562,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.005, 'e': 0.006538810570549064}",20,4,26.593356097822763,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.005, 'e': 0.006506198116773342}",25,15,17.36953842060568,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.005, 'e': 0.006473748318289405}",20,16,5.527802651004344,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.005, 'e': 0.006441460363850599}",25,15,19.78308852911696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.005, 'e': 0.006409333446256383}",25,0,35.10708257231902,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1011,False,"{'a': 0.005, 'e': 0.0063773667623321425}",30,11,34.10245483162473,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.005, 'e': 0.00634555951290911}",25,13,21.999885191827175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.005, 'e': 0.006313910902804404}",25,3,35.27903583293078,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.005, 'e': 0.006282420140801118}",20,0,23.055727058518965,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1015,False,"{'a': 0.005, 'e': 0.006251086439628561}",20,2,24.78323634322025,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.005, 'e': 0.006219909015942573}",25,7,26.810359150832014,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.005, 'e': 0.006188887090305937}",25,17,16.58003366821573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.005, 'e': 0.006158019887168897}",25,3,33.44999559631481,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.005, 'e': 0.006127306634849766}",35,21,27.716809550277482,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.005, 'e': 0.006096746565515633}",30,15,22.93726596775992,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.005, 'e': 0.0060663389151631815}",30,21,19.288893201407927,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.005, 'e': 0.006036082923599565}",25,10,23.764976248895564,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.005, 'e': 0.0060059778344234175}",25,7,18.222643781350882,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1024,False,"{'a': 0.005, 'e': 0.005976022895005943}",30,10,31.652439295278217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.005, 'e': 0.005946217356472094}",20,11,15.535283009711724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.005, 'e': 0.005916560473681857}",20,7,23.71392295803272,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.005, 'e': 0.0058870515052116155}",20,0,24.493870110336932,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1028,False,"{'a': 0.005, 'e': 0.0058576897133356225}",20,16,7.836499161921135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.005, 'e': 0.005828474364007546}",25,14,18.244273055314274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.005, 'e': 0.005799404726842141}",20,9,19.231525138961764,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.005, 'e': 0.0057704800750969605}",25,8,24.519113058298075,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.005, 'e': 0.005741699685654202}",25,16,13.900671367684645,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.005, 'e': 0.0057130628390026335}",25,11,26.32535403832101,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.005, 'e': 0.005684568819219595}",20,0,28.300023809384108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1035,False,"{'a': 0.005, 'e': 0.005656216913953108}",20,5,22.791380727140254,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.005, 'e': 0.005628006414404065}",25,9,26.26805697205322,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.005, 'e': 0.005599936615308504}",30,19,20.338143765308736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.005, 'e': 0.005572006814919993}",20,4,25.474838874207574,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.005, 'e': 0.005544216314992064}",30,15,24.16737845003206,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.005, 'e': 0.0055165644207607716}",25,20,7.621840592208041,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.005, 'e': 0.0054890504409273195}",20,14,10.526481749796439,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.005, 'e': 0.005461673687640779}",20,0,26.24355736138069,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1043,False,"{'a': 0.005, 'e': 0.005434433476480891}",20,12,14.105475344132119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.005, 'e': 0.00540732912644096}",20,10,16.594070476836187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.005, 'e': 0.005380359959910816}",25,0,35.39416901383821,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1046,False,"{'a': 0.005, 'e': 0.005353525302659903}",25,15,19.246468106911497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.005, 'e': 0.005326824483820385}",25,11,25.000067751168828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.005, 'e': 0.005300256835870402}",30,19,16.62280114393409,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.005, 'e': 0.005273821694617371}",30,23,11.802777342223566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.005, 'e': 0.005247518399181385}",20,8,19.467376789572704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.005, 'e': 0.005221346291978685}",20,6,19.45915463636248,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.005, 'e': 0.005195304718705231}",20,3,24.558403631479187,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.005, 'e': 0.0051693930283203335}",20,0,31.456729991717047,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.005, 'e': 0.005143610573030379}",20,0,23.947398376431416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1055,False,"{'a': 0.005, 'e': 0.005117956708272651}",25,0,38.36726459782194,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1056,False,"{'a': 0.005, 'e': 0.00509243079269919}",20,11,13.57683780991492,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.005, 'e': 0.005067032188160779}",20,13,13.73636675320231,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.005, 'e': 0.005041760259690979}",20,2,31.103067257967574,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.005, 'e': 0.005016614375490263}",20,0,28.530770563957358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1060,False,"{'a': 0.005, 'e': 0.004991593906910217}",25,15,18.802855473656606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.005, 'e': 0.004966698228437823}",20,12,18.945600792769106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.005, 'e': 0.004941926717679818}",20,13,13.843913890792834,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.005, 'e': 0.004917278755347151}",25,13,19.728633687370046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.005, 'e': 0.004892753725239476}",25,11,22.979012112850068,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.005, 'e': 0.004868351014229763}",20,12,13.622013208451486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.005, 'e': 0.004844070012248967}",25,16,16.033657721659196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.005, 'e': 0.004819910112270772}",20,11,11.746323278302684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.005, 'e': 0.004795870710296421}",25,14,21.006867245783948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.005, 'e': 0.0047719512053396125}",20,8,18.111580148908367,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.005, 'e': 0.004748150999411473}",20,8,20.586208826348354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.005, 'e': 0.004724469497505623}",20,0,16.393386522364132,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1072,False,"{'a': 0.005, 'e': 0.004700906107583276}",30,11,24.752175462979448,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.005, 'e': 0.004677460240558458}",20,0,30.865360722428385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1074,False,"{'a': 0.005, 'e': 0.004654131310283272}",20,0,28.185485911068252,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1075,False,"{'a': 0.005, 'e': 0.004630918733533246}",30,7,43.54831425148323,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.005, 'e': 0.004607821929992752}",35,19,24.85093947280917,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.005, 'e': 0.004584840322240499}",25,10,26.78699578209046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.005, 'e': 0.004561973335735096}",20,7,21.513913374254468,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.005, 'e': 0.004539220398800685}",30,18,18.049573197593478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.005, 'e': 0.004516580942612666}",25,11,26.336536380214476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.005, 'e': 0.004494054401183452}",20,2,28.074073475867387,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.005, 'e': 0.004471640211348332}",20,12,15.66910991832367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.005, 'e': 0.004449337812751394}",20,3,28.328546655748543,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.005, 'e': 0.004427146647831511}",30,9,35.79059592445814,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.005, 'e': 0.004405066161808406}",20,13,10.389719689927338,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
